,user,location,text
402,noah_bench,"Sacramento, CA","#GameDevPaidMe all values in USD

yr 1 - $46k asc env artist @ EA Sacramento 
yr 2 - $47k asc char artist 
yr 3 - $56k
yr 3.5 - ?? artist I (off cycle)
yr 4 - $70k artist II
yr 5 - $77k
yr 6 - $100k artist II @ EA Redwood Shores
yr 7 - $120k tech artist @ Niantic SF
yr 8 - $128k"
403,artsymusings,PK,"#PublishingPaidMe, #ComicsPaidMe, #AnimationPaidMe and #GameDevPaidMe are all so damn revealing if not completely shocking"
404,Combrod_,,"#GameDevPaidMe Currently:

Senior Producer, ESG Boston: $100k salary and benefits

Lotta non-game dev tech work in between some of those, helped me to increase my pay a whole bunch."
405,Combrod_,,"#GameDevPaidMe Let’s see how much I remember:

QA Intern, Tap Lab: $10/hr
QA Tester, Zapdot: $15/hr
QA Tetser, Demiurge: $10.50/hr
QA Tester, Ghost Story: $20/hr
Product Manager, Earplay: $45/hr
Senior Producer, Disruptor Beam: $100k salary and benefits"
406,Scapes,Irvine via Miami,"⚠️ Exactly this: salaries and hourlies without regional context (cost of living, currency, seniority) makes the data unquantifiable. 

For each job, be sure to include your:
🌍 Location
💱 Currency
✏️ Experience Level

#GameDevPaidMe https://t.co/ok2XV48paU"
407,Tamrielo,,"#GameDevPaidMe —sure, I can do this:

Designer, Midway, 2007-8: $42k/yr
Designer, Zenimax Online, 2008-2014: 45k - 52k/yr"
408,shmaba,,"#GameDevPaidMe 
Keep in mind I worked at small studios and money sometimes got tight/weird, plus I overlapped jobs. This won’t be all of them. Earliest to recent:

1k/month Contract 3D Artist
15/hr Freelance
18k/yr Generalist Artist, no benefits
25k/yr 2D Artist, no benefits"
409,ArtilleryHambo,at home,So what's #gamedevpaidme ? as I understand eveyone shares their salaries for visibility? So you can evaluate if you are fairly compensated?
410,mrkevinstewart,Toronto,"#GameDevPaidMe

All numbers CAD:
 
SE2 at EA(2011): 72k
SE3 at EA at lay-off (2016): 97k
2 weeks later at Zynga (PSE): 120k

It’s gone up significantly since having been promoted to Architect.

It’s worth noting I’ve done most of this as backend server dev. Great opportunities"
411,APlayingField,Denver,"#GameDevPaidMe
$10/hr as QA contractor at Vicarious Visions 
$12/hr, then $15/hr, then $18/hr as QA contractor at OSE
$40k/yr then $45k/yr as full-time QA at OSE
$45k/yr as level designer at my current job"
412,LiamODC,"Guildford, England","#GameDevPaidMe 
£23k - Junior Programmer ('18-'19)
£27.5k - Mid Programmer ('19-Present)

for reference, I live/work in Guildford (nearish London) and pay £755 a month for rent, which is around standard."
413,Nick_Mudry,"Connecticut, USA","#GameDevPaidMe 

- $12/hour - Publishing Associate 
- $15/hour - Associate Product Manager / Community Manager
- $38k -&gt; $41.5k (plus benefits) - Community Manager 

This is United States, specifically Boston area."
414,CSCProgrammer,,#GameDevPaidMe 3 pounds from one of my games 😂😂😂😂
415,hypathie_,"London, England","Reading #GameDevPaidMe as an European, I'm sweating"
416,sinnedaria,"Hawthorne, FL","I'll contribute to this. For relevant info, I am white and was still identifying as female at the time. This is in the US, in Florida.

#GameDevPaidMe

Freelance Writer/Designer - $10-$15/hr
Writer, Trendy Entertainment - $32k/yr"
417,brittanyadesso,"Maryland, USA","repost w/ clarfications: 

#gamedevpaidme 

Contract QA tester - $15/hr (2017-2018)
QA Tester - $18.26/hr =&gt; $18.94/hr (2018-present)

USD
Maryland, USA 
BA in Communications, no relocation assistance, benefits that include decent health insurance"
418,Marri,Montreal,"Ok #GameDevPaidMe. 
This is in Montreal. I have an MA, and 3 prior years of editing/writing/gamedev in eLearning, now am at my 4 year mark as a Game Writer. I make 54k CAD, or ~$40k USD. I'm on the cusp of a level and salary raise. I'm a white 'woman'."
419,EscoBlades,"Toronto, Ontario","For #GameDevPaidMe to work nearly as well as the Publishing tag, folks taking part especially need to include their location (and by extension, currency, cos not everyone is in the US) and their experience level at specific salary changes."
420,iddqd_Aj,"Los Angeles, CA",#GameDevPaidMe is WILD
421,FoxRavenStudios,,"Hopefully im not wasting anyone's time as i love seeing everyone share their info. Im am writing this for future reference as we're a brand new indie team of 2 trying to make what we can on our own. #GameDevPaidMe 
$25 which was a donation for our first level game demo download!"
422,BenJoe72,"Budapest, Hungary","Wow, it's so ""great"" to see the #GameDevPaidMe hashtag that people make at least triple the amount of money on random internships that I made as a senior web developer here. Our economy is fucked up."
423,IsaacSchutz,"Boston, MA","#GameDevPaidMe 
I charge around $200-300/min of music and $75-100/hour for recording for my freelance rates. Hopefully I’ll find some in house position one day though 💜"
424,beccahallstedt,"Chicago, IL","remember when reading through #gamedevpaidme, almost all US game jobs are in the most expensive cities and many don't provide benefits like health insurance.

workers are also strung along from contract to contract for years with zero job stability. absolutely zero."
425,protomelvin,"Vancouver, British Columbia","#GameDevPaidMe in CAD

All as a game designer, living and working in Vancouver:

Artcode (2015-2016) - 36k (never got a raise)
(&lt;=12 ppl)

Kemojo (2017-2017) - 45k (only worked here 8 months or so)
(&lt;= 20 ppl)

TGS (late 2017-present) - 50-63k (got a raise annually) 
(&lt; 40 ppl)"
426,snidelyhazel,Los Angeles,I'm embarrassed to tell what #GameDevPaidMe 'cause I'm realizing just how chronically underpaid I was.
427,thewritegame,,Hi #GameDevPaidMe would you all be willing to fill out a public spreadsheet on this stuff that people can refer to in the future?
428,_emnays,he-him ,"People in #GameDevPaidMe please SELF IDENTIFY. are you white, cis, straight? This is part of the utility of this information for marginalized people looking for wage transparancy!!!"
429,tha_rami,"30,000ft","If you're watching the lovely #GameDevPaidMe from outside the main game dev hubs, please remember that countries &amp; their districts/states/provinces can wildly vary in pay, laws, (collective) negotiation, taxation, and social services provided."
430,PupToro,,"Since I'm going back into the industry later this month after a hellish 10 year hiatus in non-Games QA World #GameDevPaidMe:

- $9/hr for contract QA work at THQ in 2009. 
- ??????? for ???? (TBA at a later date) $26/hr."
431,Slide20XX,Seattle,"#GameDevPaidMe is amazing! Can we get #GameAudioPaidMe trending, #gameaudio?"
432,varricsbianca,"Montréal, Québec","Adding my voice to this
#GameDevPaidMe (In CAD)

Assistant Level Designer: 50k—&gt;52k (raise)
Associate Level Designer (now): 59k"
433,girl_debord,"Erie, PA","#GameDevPaidMe

Love this tag! Transparency is key!

Freelancing: $12 - $30 /hr. This was low &amp; if I start freelancing again I won't take anything below $25/hr (which is still low lol)

Full time engineer at Whitethorn Digital, a startup publisher and indie studio: $35k"
434,HungryAndAngry,"Philadelphia, PA","Pro-Tip: You’ll better leverage yourself to making more money once you take the first steps towards finding a new company. 

Don’t stay complacent unless you’re LOVING your pay, for the work you’re doing, and in your ideal work environment  #GameDevPaidMe"
435,KelOfKells,,"#GameDevPaidMe time, for cost of living context all of these are in Seattle except Bethesda 

Windows PM1- 100k promo-&gt;115k
Xbox PM1- 115K
Bungie Line Producer- 98k
Bethesda Producer- 95k raise-&gt;100k
Probably Monsters Senior Producer- 130k"
436,jonbro,unclear,"I'll contribute #gamedevpaidme
2011-2014 £30k (~$48000) - small indie studio programmer, UK
2014-2017 $30 per hour - freelancing for indies, Seattle
2017-2019 $100k (~$115 TC) - programmer, VC backed startup, Florida
2019-2020 $112k (~$125 TC) - above but senior programmer"
437,TGF_William,"Washington, USA","I think salary transparency is important

-Systems Designer, Freelance, $25/hr
-Software Engineer, mojang (contract #1), $70k/yr
-Software Engineer, mojang (contract #2), $80k/yr

And that's it so far. Keep on climbing 😣
#GameDevPaidMe"
438,ninjadodo,Netherlands,"@molleindustria Would be good if everyone on #PublishingPaidMe, #GameDevPaidMe #AnimationPaidMe included LOCATION with their numbers as that is a huge factor in wage differences.. cost of living varies enormously country to country and region to region."
439,winterkewl,,"#GameDevPaidMe $30,000/year in my first attempt at “going solo and starting a indie studio”

$120,000/year when I eventually had to admit indie failure and went to work at an experiential shop.

Indie dev was definitely the better experience despite the failure!
##FollowURDreams"
440,artrulz,"Portland, OR","@EscoBlades Oh yeah @kongregate paid me $24/hour in Portland to be their office manager/recruiter/IT backup and their HR director eventually fired me because she thought I was lying about health problems, the same week of our holiday party and 2 weeks before the holidays. #GameDevPaidMe"
441,annabananastand,,"#GameDevPaidMe $85k as an associate gameplay programmer at Ubisoft in SF, up to $100k when I got promoted. $72k right now for 4/5 time at a startup (that's 90k if I was working full time). Based on these other tweets I'm wondering if I'm being underpaid...."
442,mayakern,email: mayakern.help@gmail.com,"#GameDevPaidMe
i was an art contractor for gaiaonline for a year from 2014-2015. payment was weird. we invoiced gaia by the ""pose"" but never learned how that broke down into payment.

worst month (training) i made $400
best month i made $2400

i consistently worked 10-14hr days"
443,Ryan_Treadwell,"Austin, TX","Here's my #GameDevPaidMe.

Blizzard/Lead GM/2010: $40k
ZeniMax Online/CS Producer/2011: $60k
Big Huge Games/Associate Producer/2012: $55k
BioWare/Dev Manager/2014: ~$75k
Certain Affinity/Lead Producer/2019: $94k"
444,lazerwalker,"Toronto, Ontario","#GameDevPaidMe is tricky for me, since I've consciously avoided ""working in games"", but:

Eng intern, Zynga: $4k/mo
Software Engineer, Zynga: $72-80k + bonuses/stock

My contract rate has been $150-250/hr, but even the games work I've done there has mostly been VC-funded startups"
445,NikolaOdic,"Toronto, Ontario","#GameDevPaidMe , my experience is mostly in mobile and casual games, all figures in Canadian Dollars, all located in Toronto:

2010 - 2D Artist - 30K
2011 - 2D Artist - 40K
2013 - Sr. 2D Artist 50K
2015 - Sr. 2D Artist - 60K
2018 - Sr. 2D Artist- 65K
2019 - Art Director - 80K"
446,plotlessplot,"Barcelona, Spain","Salary transparency is extremely important. #GameDevPaidMe

Portugal, B2B IPTV (2013-2016)
650€/mo (net) - Game Designer (professional internship)
1000€/mo (net) - GD

Spain, Mobile F2P (2016-2020)
27k€/y - Junior GD
35k€/y - Mid-Level GD
55k€/y - Lead GD
55k€/y - Senior GD"
447,molleindustria,"Pittsburgh, PA","Game developers, animators, and authors are sharing their compensations with the hashtags #PublishingPaidMe, #GameDevPaidMe #AnimationPaidMe 

This is a big taboo in industries without collective bargaining. An important step toward recognizing and erasing wage gaps."
448,artrulz,"Portland, OR","as if we needed a reminder how out-of-touch video game people can be, #GameDevPaidMe is currently trending while the rest of the world is a lot more concerned with a global pandemic and fascist police state. Anyway go see how much they make or something"
449,lazerwalker,"Toronto, Ontario","@cwervo The #GameDevPaidMe hashtag feels related, if adjacent? I think this is tough since creative roles/industries are generally worse at having clearly-defined career ladders :/"
450,johnnemann,"Santa Fe, NM","#GameDevPaidMe 
Sony QA: $12/hr
Sony R&amp;D, Software engineer II: 55k-65k
2K Marin, Software Engineer (I think?) 75k-90k, plus ship &amp; sales bonuses
Indie: my stated contract rate is $10k/mo but what I actually get paid varies widely"
451,Squiddiez,"Seattle, WA","#GameDevPaidMe 

QA, Blizzard, 2003: $12/hr no benefits
admin, Blizzard: 28k-46k
producer, Blizzard, 48k but 61k w/ profit sharing and bonuses
writer, Carbine, 65k
designer, ArenaNet, 65k-82k
designer, Sucker Punch, 92k

DMs are open https://t.co/mT8vRZ693R"
452,jmarieray,nyc,"my turn! #GameDevPaidMe in NYC

first job: 15/hr intern at mobile games start up
35k/yr after

second job: 40k &gt; 55k art director at a kids transmedia company over 3.5yrs

current job: 67.5k &gt; 72.5k as a lead artist at an indie, 3.5yrs tenure"
453,kohizeri,"Plano, TX","Male game devs, this one is for you:

#GameDevPaidMe https://t.co/6tTGydo9Ig"
454,SOEgames,,"#GameDevPaidMe

$5/hour for lead gameplay developer. (w/o taxes)

You think it's low and even pathetic? I am one of the bigger earners in the industry, in Turkey."
455,kchironis,"Los Angeles, CA","ok, i’ll join #GameDevPaidMe:

intern, EA, 2011: $34/hr
designer, Microsoft, 2012-13: $105k plus bonus and stock
designer, Signal Studios, 2014: $84k
writer, Her Interactive, 2015: $65k
designer, Oculus, ‘15-‘18: $138k
designer, Riot, now: $164k plus bonus"
456,floofyscorp,"portsmouth and guildford, UK","hey, anyone in the UK posting their #GameDevPaidMe numbers: add your details to this spreadsheet so the info isn't lost to the shifting sands of twitter! https://t.co/YeUEMTp05T"
457,Pioldes,"Montréal, Québec","the #GameDevPaidMe thing is uh, something when you realize it's all USD"
458,Felixenfeu,"Montréal, Canada","#PublishingPaidMe #GameDevPaidMe #AnimationPaidMe #VFXPaidMe

Good time to share the Anonymous Wage Survey

https://t.co/3BBAulV867

https://t.co/7lTj8stP6L

It's mainly VFX but it has some game dev data. Has location/currency/industry/etc. data that can be filtered."
459,AngelosLH,London,"This doesnt seem to be trending in the UK yet so,  #GameDevPaidMe 

I've 9 years of XP - chronologically -

£21k Entry level 2D/UI
£27k 2D/UI
£28k Lead UI/Marketing artist 
£28k Concept artist

And then I quit studios because, ffs.
( My Freelance rates are variable )"
460,Emeklaus,France,"#GameDevPaidMe is a great idea however without information about location, experience and benefits it doesn't help much. Here is ressources I have about a few country. (1/4)"
461,mickaelgodard,"Berlin, Germany",#GameDevPaidMe is fairly interesting but mostly for the same country. Translating across country would require some calculation tool (like numbeo) and a comparison of benefits.
462,sirdefne,she/her • 26,"#PublishingPaidMe #GameDevPaidMe #AnimationPaidMe 
pay transprency is critical to bridging inequality. if you work in these industries, and you’re deciding whether to share or not, please read this article: https://t.co/cFIJJPQswt"
463,edstub207,"London, England","I'll join in with #GameDevPaidMe

QA Apprenticeship in Software (Important step into getting into games for me £10K a year)

Freelance QA in games remote $11 an hour - As and when required work

First QA role at a studio was under £20K at first but can't remember the specifics."
464,DevSalvatrix,,"#GameDevPaidMe  - This is the hash tag to share game dev salaries for transparency.

25 years experience - Started in 1995 as a game tester at Sega then at SSI. Began at $8/hour and capped at $12/hour. All positions to follow were salaried with no overtime...
(1/5)"
465,flarechess,samluangkhot.com,"#GameDevPaidMe

$4/hr+Housing for Incubator Program
$12/hr - Marketing Intern at OtherSide Entertainment 
$14/hr at OSE after 6 months
$45k/yr at OSE after 6 months 
$22.5k/yr at OSE after 6 months during layoffs
$67k/yr at ZOS (now)"
466,phie_mc,"Hillsboro, OR","#GameDevPaidMe 

Seattle/Bellevue Jr. UX Designer
$16/hr w/o insurance while we were indie 
Initial contract after studio was bought: $16/hr + ins. (I had a panic attack b/c my husband was out of work. My boss said they forgot to increase my salary)
Fixed contract: $52k/yr
1/2"
467,nerdettedesigns,"Atlanta, GA","Most of my career is agency or software based, but here's my graphic/web designer breakdown:

UI/UX intern: $10/hr 
Entry level designer: 35k (too low)
3 yrs exp: 45k
5 yrs exp: 55k
8 yrs (now): 65k

#TabletopPaidMe #GameDevPaidMe #AnimationPaidMe"
468,tenshakuma,,"#GameDevPaidMe in USA is like 
30k year / 52k year
In spain be like,  oh did you make 15 k a year?  That's good!"
469,Kenturrac,"Stockholm, Sweden","Reading #GameDevPaidMe which seems to be today's game dev hashtag is rather fascinating.

My first ever salary in 2012 was 30k EUR/yr.
The only noteworthy thing about that is that this was 40k USD then, but only 34k today. Fuck me..."
470,EscoBlades,"Toronto, Ontario","After the bombshells in the #PublishingPaidMe tag, reading through the #GameDevPaidMe tag has been sobering."
471,petervesti,"Stockholm, Sweden",Wow really eye opening to see the US salaries people have gotten over the years. I thought you couldn't live for less than 100k but that probably just applies to LA and SF in hindsight #GameDevPaidMe
472,rim_aj,"Montréal, Québec","Salary transparency is so important to help figure out your worth and call out companies for underpaying employees. You deserve better, you deserve more!

I made:
24k USD - Associate Producer
 
42k USD - Community Manager

51k USD - Community &amp; Social Media Manager
#GameDevPaidMe"
473,LeishaRiddel,"Toronto, Ontario","#GameDevPaidMe *crackles knuckles*

Beeline interactive 35k
Gameloft 2d supervisor 44k
Sinking Ship Interactive 65k

(Other jobs were illustration or animation and i’m currently making enough)"
474,JanDavidHassel,Stockholm/Berlin 🇪🇺🇸🇪🇩🇪,"More #GameDevPaidMe info specific for user research because of course they track and analyze the data.
https://t.co/WPHE4VDv8e"
475,chengeling,in the abyss,"#GameDevPaidMe  In CAD
Concept artist 
Early freelance 30/hr
ATVI Beenox: 55k - 62k due to promotion as senior
Indie  - 70k
Current - 88k
All b4 taxes

Extra stuff I do: helping outsource, matte paintings, posters/ graphic design, ui help, cover occasional AD duties, vfx etc"
476,SmudgeHimself,"Burnley, England","What keyboard is this. Winner gets 1p LMAOO 
#gamingcommunity #games #keyboard #Fortnite #GameDevPaidMe https://t.co/m0gUtxx7nb"
477,_SteveThornton,"Saint Petersburg, Russia","With #GameDevPaidMe going on, it's still clear that the games industry is the wild west. There can be huge disparity in experience/pay within the same titles even in the same studio. I wrote this thread last year with slightly angry tips about salary negotiation https://t.co/J6IqhkPGXd"
478,LyrainaArt,Germany,"Time to do my contribution!
#GameDevPaidMe
#PublishingPaidMe 
#AnimationPaidMe

Context: Freelancing for 5+ years for the above industries, I do illustrations as well as concept art. White LGBTQ woman. 

Current Freelance rate: 60€/hr - 90€/hr plus VAT.

(1/2)"
479,MegZavala,"California, USA","Let’s go!! #GameDevPaidMe

$36-45/hr - ‘16-‘17 freelance concept artist (blizzard, wavedash games) 
$55k/yr - ‘18 associate artist (disney interactive) 
$66k-$73k/yr - ‘19-‘20 associate artist (jam city) 
$96k/yr- concept artist (unbroken studios)"
480,SecretGamerGrrl,,"Looking over my last 5 contracts, I've been getting between $60 and $80 per 500 word page on most of the writing work I do get. Which is very sporatic, and I've had to wait up to like 2 years on some checks.

#GameDevPaidMe 

And none of that counts all the mounting interest from"
481,SecretGamerGrrl,,"When in Rome, #GameDevPaidMe something on the order of, estimating real generously maybe... $6000 total over the past 20 years?

That's not an average of $6000 though, that's total. Mostly from boardgames and self-published pre-transition projects.

Not really financially viable."
482,Ikeruga,[ESP/ENG],"I'll join the salary conversation #GameDevPaidMe
Junior Engine Programmer in Barcelona, Spain started at 27,000 EUR a year, eventually got raised to 29,000 EUR a year but did not get promoted to intermediate. This was fine until the rent situation became unsustainable."
483,ChrisLewisLee,"Worcester, England","It's really insightful seeing the #GameDevPaidMe figures everyone's sharing. I think it highlights to me that I'm fairly modest in price, although I'm not looking at raising prices necessarily, as I don't have crazy overheads like those in big cities."
484,RayRo_Art,Nordrhein-Westfalen,"#GameDevPaidMe and #AnimationPaidMe is trending. Take a look. Wage transparency is quite important for all of us, starting out or in the middle of our career."
485,Pinnit4,,"#GameDevPaidMe in Spain:

- €700-750 in a YEAR inside an incubator program
- €1k/month - Jr. Programmer (false self-employed person, this is FRAUD)
- €16.5k/year - Jr. Programmer
- €19.5k/year - Jr. programmer
- €24k/year - Mid Programmer (current) https://t.co/6urHXL0ZRR"
486,lunaatic___,moon,"wage transparency is important in any industry but I feel like the creative industry especially likes to exploit it's people with unfair wages. love seeing all these people come forward!

#PublishingPaidMe
#GameDevPaidMe
#AnimationPaidMe"
487,mnsoleart,HELL,"Actually, this is precisely why I should do it lmao. #GameDevPaidMe
1 yr unpaid internship-2D game artist
12k € - Junior 3D env artist 
14.6k € - 3D Env Artist (current) 

This is considered a good salary in Spain. I'm lucky enough to live in a cheap province too. https://t.co/rrvbPl9Yn4"
488,CraigRThomas,"Christchurch City, New Zealand","First job was a start up in Toronto, the first couple years were contact and probably &lt; 35k. Titles match the contracts. 

35-45k (CAD) - Developer
60-75k (NZD) - Senior Developer
#gamedevpaidme"
489,Annamatedarts,,"Here's a #gamedevpaidme story. I have friends who were offered unpaid internships. Literally told ""We cant afford to pay you but we are soliciting you to do work for us"". Some companies that paid offer as low as $13 an hr w/ zero overtime pay. And to expect lots of overtime."
490,GottaBeHenry,"London, England","#GameDevPaidMe is a really vital and interesting trend to watch unfurl.

Love to see steps taken to help industry workers gain the power they need to demand fair wage."
491,n7memo,Greater Seattle Area,"Transparency over pay rates is not only legal, but beneficial to understand if equity is being considered and addressed. Really cool that #GameDevPaidMe is trending (with other industries as well). So, to add to it, here’s mine. 
- Contract QA: $13-22/hr
- Fulltime QA: $39/hr"
492,tiffanylag,"San Diego, CA","I find the #PublishingPaidMe and #GameDevPaidMe hashtags to be so fascinating even though I'm not a member of those industries. I'm more a fan of them and a fan of wage transparency, too."
493,erobisoniv,"Redmond, WA","It's important to be transparent about what #GameDevPaidMe to combat racial and gender pay discrimination. So:
$42.5k, first year junior programmer
$60k, second year junior programmer
$28/hr associate technical designer"
494,axl99,"Vancouver / T.O, Canada","In CAD #gamedevpaidme  

32k at Bedlam, concept artist doing motion comic cinematics, environment art, rigging
50k at EA to do concept art but then do character art, rigging, animation, vfx, UI/HUD
55k at Bandai Namco for generalist work
45/hr at The Coalition for storyboarding"
495,ADovichi,"Malmö, Sweden","#GameDevPaidMe
My last job was at UbiSF and that paid me $104k/year as a senior level designer with 12 years experience.
Now I'm paid 44,344 Swedish SEK/month (about $4,800/month) as a lead world designer."
496,BNGChrisWr,"Bellevue, WA","This is a good hashtag, I approve.
2011: $13/hr as an automation engineer intern, Blizzard
2011: Unpaid engineering intern, GPG
2012: $60k/hr as an associate software engineer, Blizzard
2017: 97k Test manager, bungie
2019: 107k, sr test manager
now: $0 😂😂

#GameDevPaidMe"
497,kyrin21,,"#GameDevPaidMe
This one isn't exactly about how much I was paid, but how I was exploited because I unknowingly agreed to a shitty contract

This is gunna be long

My first ever freelance gig

I'm contracted to do 10-12 assignments for $5k over the course of a month. Great! -"
498,JanDavidHassel,Stockholm/Berlin 🇪🇺🇸🇪🇩🇪,"#gamedevpaidme Swedish edition..
https://t.co/Mzl07X0bCf"
499,JanDavidHassel,Stockholm/Berlin 🇪🇺🇸🇪🇩🇪,"More #gamedevpaidme.
https://t.co/PB0kJnktiC"
500,TFischConcept,They/them twig person druid ,"#GameDevPaidMe
Because its super important to share and see 
16hr intern 2k/firaxis/bhg 2008-9
36k 2010-12 zenimax/Bethesda 
42k Bhg fulltime 12-13?
62k firaxis ~13-16
$350 per character Paizo (5yrs)
80k rng (no benefits)
~80-100 per hr on current gigs

12 year career"
501,Misundastudent,The Rubicon,I'm afraid to see what lies in store in #gamedevpaidme after going through the #PublishingPaidMe hashtag
502,KimAhage,Sweden,"My first fulltime job with games was 19,00USD as a project manager I went up to 2500USD &amp; before leaving the industry after 6years I had 31. Today after 1 week outside the industry I make 3300 on a entrence lvl. #gamedevpaidme"
503,devinScribbles,"Boston, MA","So I'm aware I'm being hella underpaid, and it's hard but I know things won't always be like this.

Digital Media Intern @ BCEC Inhouse Design Team- 13$/ hour
Motion Graphic Designer @ same place- 47k$/yr

Freelance Game Art- depends. $30-60/ hr

#GameDevPaidMe #AnimationPaidMe"
504,CrackR0ckSteady,The dark of the holler,"I'm all for more pay transparency in the industry, let's do this.  #gamedevpaidme
13 years in industry.
45-55k junior environment artist
55-70k mid level environment artist
77k-110k senior/lead environment artist (current)"
505,GuitarShredUK,Stretford / Cambridge ,"In almost every major studio on the planet, certainly in indie’s and most definitely in most levels of QA, maybe other disciplines at junior level? Where do these “dev” friends work, very odd thing for an oddly named official account to post tbh
#gamedev #gamedevpaidme https://t.co/6wLZBDQfix"
506,MOOMANiBE,"Vancouver, BC","There's a #gamedevpaidme hashtag going around so figured I might as well repost my chart. This is converted to USD for simplicity. 

All of these jobs were for indie studios and carried the title ""3d animator"". In many, I also did the rigging for the chars I animated. https://t.co/JgawAmzEIQ"
507,elliejoypanic,"San Francisco, CA","It’s important to give visibility on salaries, because without it how will we achieve fair pay for everyone? So here’s my #GameDevPaidMe for my full time permanent positions, rounded up, in USD for ease.

Community Manager Team17 - $21k
Product Manager Ubisoft - $39.5k"
508,LittleMissLokii,THE TRASH,"#GameDevPaidMe

contracted for gaiaonline from early 2015 to december of 2018 when most of the US based art team was laid off unceremoniously. i dont know my hourly rate for them, because it was a mystery. i still dont know their system. most of the team didnt."
509,BrokenRender,"Atlanta, GA","Well never been employed lol,

Freelance though

Background illustration - $20 HR

Character concept - $200 per character 

#gamedevpaidme"
510,katedollarhyde,"California, USA","pay transparency (and the institution of transparent pay scales for title and exp lvl) are one of the easiest steps we can take to end racial and gender pay discrimination in games! in that spirit, #gamedevpaidme:

$50k —&gt; $54k, junior narrative designer
$70k, narrative designer"
511,acute_bird,the bird’s nest,"#gamedevpaidme

$14/hr - Animation Intern at ArenaNet
$72k - Cinematic Animator at ArenaNet

I love this idea. We need to get comfy with the idea of being transparent about our wages if we want people, esp PoC, to be able to negotiate fair salaries https://t.co/HM3Lpzzf2F"
512,mikechenwriter,"California, USA","Holy fuck, after #PublishingPaidMe, there's now  #GameDevPaidMe and #AnimationPaidMe.

Transparency helps us all. Good luck out there, friendos."
513,matthansenart,"Mission Viejo, CA","I'll bite. 
#GameDevPaidMe
47500-52k  -  junior concept artist
60k-75k  -  mid level concept artist
75k-90k (current)  -  Art Director (still mid level)"
514,SamMaggs,LA // TO,"Oh we’re doing #GameDevPaidMe? This is fun, okay both in USD to make things easier:

BioWare, Assistant Writer: 41k (they initially offered 30k but I used a counter-offer from Ubisoft to negotiate)
Insomniac, Senior Writer: 100k"
515,AniAtNight,"Vancouver, British Columbia","Thought I'd take #GameDevPaidMe and adapt it to #AnimationPaidMe
2014: Layout Artist - $15/hour &gt; 2017: $20/hour
2018: 3D Animator - $20.6/hour
Late 2018/2019: 3D Animator - $26.25/hour
Late 2019: 3D Animator - $31.25/hour

Pro tip: You'll get paid more moving around"
516,zkdeocadiz,"Los Angeles, CA","I’ll contribute! #GameDevPaidMe
In 2017, I got hired by the company I still work for as an associate designer (graphic, UX, ui) for $75k+full benefits. This is in LA, for a VR tech company. https://t.co/nY8Hlfu8AQ"
517,brennanoonan,"Manchester, NH / Melbourne, AU","OK! Video game friends, use #GameDevPaidMe, and tabletop friends, let's use #TabletopPaidMe! https://t.co/h4kPHJqhwe"
518,berryfoxes,Rocket City USA 🚀,"I’ll contribute! #GameDevPaidMe 

$12/hr contract work for Lava Boots (I set that rate myself as a sophomore)
$17.50/hr intern serious games
$60k/year serious games (still same place as before) 

I’m still “games adjacent” but I think worth adding to the conversation. https://t.co/17mbGj3e8j"
519,DesignByZoe,"Seattle, WA","#gamedevpaidme 
oh ok:
$40k - 38 Studios 
$45k - Irrational Games, who then within months bumped me to $60k (my only raise ever)
$85k -Riot Games
$80k - ArenaNet 
$78k - Bungie
Some of these numbers shifted a little due to studio-wide cost of living bumps (less than $2k) https://t.co/vaRAOH0wgj"
520,Jauxiles,St. Louis,#gamedevpaidme Unpaid internship to hired at 10.50ish hr for most of it followed by a raise my final year to 15hr - oh! was also partially laid off for a bit due to poor company finances which I didn't financially recover from until about 6 month into my current job 😎✨ https://t.co/E21ap2WZ0q
521,pedrothedagger,mission viejo,"why not:

#GameDevPaidMe  9-11$/hr in QA around 2003-2005
2005-2007 Mid 30-40s as an assistant producer
2007-2009 Mid 50s-60s as a game designer
2009-2012 70s to low 80s as a lead designer
2012-2019 Mid 70s to ~120k plus 10-15% in bonuses as a mid level to senior game designer"
522,beccahallstedt,"Chicago, IL","#GameDevPaidMe I'll play along, this is my favorite. 🤠

$12/hr as 2d art intern at high voltage
Then
$11/hr at netherrealm on injustice 2 
Then
$52k/yr at blizzard on WoW

Started freelancing at $40/hr. Bumped up to $60/hr a few months later. Then $75/hr right after that."
523,brennanoonan,"Manchester, NH / Melbourne, AU",I'll start! I believe in wage transparency! Background on me: I'm a white queer woman with a Masters degree and 7 years of experience. #GameDevPaidMe
524,brennanoonan,"Manchester, NH / Melbourne, AU",Love seeing the hashtag #PublishingPaidMe trend in book publishing. Should we do something similar for games? #GameDevPaidMe? https://t.co/VewOUrcaio
525,xavierck3d,"Burbank, CA","I see #publishingpaidme is gaining steam among the folks I follow in literature and comics.

So how about #gamedevpaidme?

$40k Assoc. 3D char. artist, S2 Games
$55k Char. artist, Cryptic
$75k-79k Char. artist, Insomniac Games"
